plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8985-6103,-0.632983935,-0.116900374,10.28470325,0.6369547736431901,lower,SFG
8985-6104,-0.258393438,-0.42973717,65.02469635,0.35254050602800724,lower,SFG
8985-9101,0.165714453,0.621965917,1.269323915,-0.8146959377929313,higher,Passive
8985-9102,0.084294005,-0.09518588,3.953893185,-0.391515475278003,higher,Unclassified
8988-12701,-0.373582099,0.025497887,1.087119341,0.4668931432718797,lower,Passive
8988-12702,-0.814287213,0.15889242,4.042067826,0.7150283629507723,lower,Unclassified
8988-12703,-0.397478841,-0.119164789,23.16329241,0.486812819899085,lower,SFG
8988-12704,-0.223292629,-0.255091579,8.432793856,0.3101406527574664,lower,SFG
8988-12705,-0.40849435,-0.395695416,4.166192919,0.4956301386571239,lower,Unclassified
8988-1901,-0.661162961,-0.135781988,2.080513835,0.6507319890842854,lower,Passive
8988-1902,-0.009275014,0.31638594,1.288319737,-0.08275568761446017,higher,Passive
8988-3701,-0.735484324,-0.081338179,4.381743431,0.6839793178098598,lower,Unclassified
8988-3702,-0.442221633,-0.210585927,9.47057128,0.5213028567477526,lower,SFG
8988-3703,-0.468183128,-0.693519672,48.53185558,0.539807109300307,lower,SFG
8988-3704,-0.700920411,0.075815461,38.75376225,0.6690423035848847,lower,SFG
8988-6101,-0.625358676,-0.093741876,7.731559157,0.6331047899053661,lower,SFG
8988-6102,0.083320643,0.058263214,16.05561948,-0.3875344324884662,higher,AGN
8988-6103,-0.010005511,1.152838961,1.832971483,-0.08081874274564327,higher,Passive
8988-6104,-0.186263938,-0.545642363,227.9188194,0.26049593208030264,lower,SFG
8988-9101,-0.180526099,-0.039824628,7.377855301,0.25229742213617146,lower,SFG
8988-9102,-0.215659873,-0.23070495,9.864744186,0.3003460709592961,lower,SFG
8989-12701,-0.248400703,-1.633137863,13.73092961,0.3408916995032505,lower,SFG
8989-12702,-0.455471766,-0.454610542,13.32269287,0.5308767048221328,lower,SFG
8989-12703,0.277104329,-0.160591481,0.330933556,-1.972331206489336,higher,Passive
8989-12704,0.531451723,0.204735488,0.483597346,11.116491402039285,lower,Passive
8989-12705,-0.224982054,0.250965808,1.41839546,0.3122794941407221,lower,Passive
8989-1901,-0.475133258,-0.594168205,41.93321705,0.5445883664163683,lower,SFG
8989-1902,-0.121076263,-0.563393836,22.83325243,0.15798427176900498,lower,SFG
8989-3701,-0.09000393,0.561321845,2.015650839,0.1007219301121689,higher,Passive
8989-3702,-0.837071778,-0.394641273,1.579050869,0.723307955793075,lower,Passive
8989-3703,0.009476714,0.93888542,29.0244174,-0.13458014294634402,higher,AGN
8989-3704,-0.580445469,-0.025639769,26.77946758,0.6092939871684095,lower,SFG
8989-6101,-0.479058538,-0.548317129,9.359020948,0.5472577711744899,lower,SFG
8989-6102,-1.037802196,0.441173794,14.48523021,0.7854376498334799,lower,SFG
8989-6103,0.335760607,0.164808643,0.747870043,-3.354120666576614,higher,Passive
8989-6104,-0.33830405,-0.380645697,4.848601222,0.4353334855862717,lower,Unclassified
8989-9101,-0.764388249,0.406419996,4.067134678,0.6958280889386528,lower,Unclassified
8989-9102,-0.308914289,-0.512402645,35.8596077,0.4068586343650964,lower,SFG
8990-12701,-0.464170097,-0.539542254,13.63575792,0.5370139946044536,lower,SFG
8990-12702,0.335609586,0.101431615,7.062958717,-3.3490142186778304,higher,AGN
8990-12703,-0.427151911,-0.45823953,10.46883559,0.5100705560331799,lower,SFG
8990-12704,-0.082707635,-0.034175266,4.609992623,0.08634236733494727,lower,Unclassified
8990-12705,-0.243339242,1.079470309,21.45393085,0.3348668963034561,higher,AGN
8990-1901,-0.802499476,0.098088807,0.149779391,0.7106284862941665,lower,Passive
8990-1902,-0.661285029,0.017008828,57.97246265,0.6507901772206691,lower,SFG
8990-3701,-0.4429419,0.092621329,2.067806631,0.5218304264488244,lower,Passive
8990-3702,0.009580051,0.040368936,2.853978515,-0.13487743271089236,higher,Passive
8990-3703,-0.494011726,-0.461715787,7.095256329,0.5572276139927368,lower,SFG
8990-3704,-0.351531919,0.09410392,0.176593367,0.4474847234876579,lower,Passive
8990-6101,-0.44030699,-0.129183051,0.903981149,0.5198963902276528,lower,Passive
8990-6102,0.760763316,0.878422033,0.645001441,3.2879262734780474,lower,Passive
8990-6103,-0.121751673,-0.231316974,21.65338278,0.1591621877341105,lower,SFG
8990-6104,-0.416218435,-0.370533922,34.89565849,0.5016821136766354,lower,SFG
8990-9101,-0.045370547,0.27644204,9.078141928,0.006385601484517833,higher,AGN
8990-9102,-0.363221117,-0.15345287,13.68225479,0.4579014158975041,lower,SFG
8991-12701,-0.341618653,-0.131556795,2.10343051,0.4384154993909436,lower,Passive
8991-12702,-0.110060527,-0.132727563,0.534623161,0.13838560528356725,lower,Passive
8991-12703,-0.530714386,-0.6883529,8.16643858,0.5804354643703502,lower,SFG
8991-12704,-0.36686504,0.007285783,31.96252966,0.46108915913132176,lower,SFG
8991-12705,-0.384911052,-0.446218099,18.90293598,0.47647547768513343,lower,SFG
8991-1901,0.147183494,0.517318482,0.80643031,-0.6996183703815939,higher,Passive
8991-1902,-0.242706274,0.105044717,0.379805483,0.33410743632656714,lower,Passive
8991-3701,-0.096342362,0.460221213,1.888911396,0.11291299233589736,higher,Passive
8991-3702,0.124074568,0.165175765,1.218861759,-0.5733858154725093,higher,Passive
8991-3703,-0.679729191,0.023969139,8.060288668,0.659440277958464,lower,SFG
8991-3704,-0.690082963,0.217692077,1.157117382,0.664175537909352,lower,Passive
8991-6101,-0.352259536,-0.427642216,47.61834812,0.44814177483737927,lower,SFG
8991-6102,-0.317320818,-0.001252431,0.940177828,0.4152205377351015,lower,Passive
8991-6103,-0.135343067,0.423952831,2.808793485,0.18230695244751183,higher,Passive
8991-6104,-0.429920205,-0.575271341,40.52273083,0.512162124363015,lower,SFG
8991-9101,-0.513727733,-0.264902553,42.91136551,0.5699097254890545,lower,SFG
8991-9102,0.323106286,0.4356176,3.002336204,-2.962662380093407,higher,Unclassified
8992-12701,-0.307826343,-0.40049259,25.51559448,0.40576325424092763,lower,SFG
8992-12702,-0.225112103,-0.319330266,36.69361115,0.31244370747203065,lower,SFG
8992-12703,-0.416906924,-0.425433442,3.289752066,0.5022164417785062,lower,Unclassified
8992-12704,-0.492445063,-0.701458534,32.69027519,0.5561975904384684,lower,SFG
8992-12705,0.126303686,0.353242703,1.043816045,-0.5848226418279248,higher,Passive
8992-1901,0.264585471,0.263286798,0.750158668,-1.7796049396778555,higher,Passive
8992-1902,-0.243323148,-0.286162004,1.607998997,0.3348476027866124,lower,Passive
8992-3701,-0.152039102,0.318327625,3.298202276,0.2093542527492106,higher,Unclassified
8992-3702,-0.059568915,0.491460898,20.70086718,0.038119701285714624,higher,AGN
8992-3703,-0.48269699,-0.354192924,5.797744274,0.5497124726929178,lower,Unclassified
8992-3704,0.138853181,0.078568015,4.116555512,-0.652083224118182,higher,Unclassified
8992-6101,-0.228339356,-0.025672948,73.33571243,0.316499180149314,lower,SFG
8992-6102,0.249563637,0.282936436,8.186652064,-1.5772385431254827,higher,AGN
8992-6103,0.035000446,0.450335593,1.789246023,-0.2123002883354681,higher,Passive
8992-6104,-0.391292423,0.282242071,2.314462125,0.48176202679772084,lower,Passive
8992-9101,-0.491647935,0.038407906,10.55225134,0.5556722197401692,lower,SFG
8992-9102,-0.278205019,-0.327122889,8.113909364,0.3747154396059992,lower,SFG
8993-12701,0.339290948,0.281784594,10.68275428,-3.476853524421553,higher,AGN
8993-12702,0.261478039,0.315115985,5.929972291,-1.7353513494437167,higher,Unclassified
8993-12703,-0.963336899,0.369525131,9.051952124,0.7644196633564793,lower,SFG
8993-12704,-0.640908393,-0.137319654,9.01027743,0.640899818703593,lower,SFG
8993-12705,0.1032353,1.070437492,179.1912193,-0.47319168665904887,higher,AGN
8993-1901,-0.646731497,-0.074838686,0.692181677,0.6437630561699828,lower,Passive
8993-1902,-0.286039183,-0.582676572,0.411869973,0.3831635109446436,lower,Passive
8993-3701,0.234378784,0.375885941,2.882339001,-1.3989009926848017,higher,Passive
8993-3702,-0.572142979,-0.182622225,32.0108881,0.6046676489771754,lower,SFG
8993-3703,0.063695392,0.313968069,5.716334343,-0.31133665232760555,higher,Unclassified
8993-3704,0.223150229,0.305945789,0.726036742,-1.281138610049592,higher,Passive
8993-6101,-0.899219174,0.032796471,2.444291194,0.7444906092587336,lower,Passive
8993-6102,-0.405357197,-0.165478157,8.027959585,0.49314161796969835,lower,SFG
8993-6103,-0.162525031,-0.092558596,60.77920914,0.22561128792703844,lower,SFG
8993-6104,-0.553177924,-0.404321584,2.045705736,0.5938182551718151,lower,Passive
8993-9101,-0.763012474,0.068720177,2.629870117,0.69527670006362,lower,Passive
8993-9102,-0.120792722,0.788339661,17.45344925,0.15748897323078404,higher,AGN
8994-12701,-0.003294799,0.159516761,3.488688886,-0.09883731933847018,higher,Unclassified
8994-12702,-0.559472387,-0.139796226,15.65617561,0.5974634660404932,lower,SFG
8994-12703,-0.437442382,-0.768437276,13.26885438,0.5177810116653775,lower,SFG
8994-12704,-0.475184292,-0.089002108,4.771640182,0.544623214580464,lower,Unclassified
8994-12705,-0.389294456,-0.436764421,11.80962658,0.48011528499841727,lower,SFG
8994-1901,-0.333134321,-0.363100802,3.396062672,0.43047574104357056,lower,Unclassified
8994-1902,-0.026129036,0.496788946,1.463710845,-0.03951884638334291,higher,Passive
8994-3701,-0.293885132,-0.092528307,1.976754606,0.3914506181015708,lower,Passive
8994-3702,-0.590996789,0.146207595,0.729226142,0.61506894806446,lower,Passive
8994-3703,0.396376935,2.654435621,0.492881045,-7.09544695877576,higher,Passive
8994-3704,-0.329700114,-2.670903702,2.447861671,0.42721406397098494,lower,Passive
8994-6101,-0.351683156,-0.371436435,4.264553249,0.44762138904061943,lower,Unclassified
8994-6102,-0.32393456,-0.597709615,1.691925555,0.42167471132633394,lower,Passive
8994-6103,0.050691928,0.181119213,1.118402064,-0.2647776223110727,higher,Passive
8994-6104,-0.889362013,0.150896423,4.377119124,0.7412600807096409,lower,Unclassified
8994-9101,-0.294514806,-0.333616509,2.947725296,0.3921083238510883,lower,Passive
8994-9102,-0.227492337,-0.623233826,120.6634674,0.3154384204080509,lower,SFG
8995-12701,-0.33508467,-0.368723001,4.582187533,0.4323157181716054,lower,Unclassified
8995-12702,-0.915811856,0.206382741,12.90113199,0.7498248078489523,lower,SFG
8995-12703,0.260310986,-0.033769248,1.206755996,-1.7190699048258207,higher,Passive
8995-12704,0.130644098,0.172172722,1.748591423,-0.6075228849858048,higher,Passive
8995-12705,0.232563478,0.118074726,7.195761442,-1.3791077129237936,higher,AGN
8995-1901,-0.096569158,0.337397438,3.185493767,0.11334414715881858,higher,Unclassified
8995-1902,0.342880051,0.302143501,2.922548234,-3.608617406619635,higher,Passive
8995-3701,0.022331479,-0.051143266,1.604100138,-0.17261535351510693,higher,Passive
8995-3702,-0.354351428,-0.362649,10.04313517,0.4500243303029735,lower,SFG
8995-3703,-0.044895106,0.271475058,7.213404775,0.00529268215650891,higher,AGN
8995-3704,-0.054583737,0.358883668,1.605856895,0.027173253809810616,higher,Passive
8995-6101,-0.298302457,-0.454977161,39.79687214,0.39604184661614317,lower,SFG
8995-6102,-1.797772387,0.293243459,1.25705117,0.921013569308444,lower,Passive
8995-6103,0.058232867,0.281550249,0.548859179,-0.2914198393051446,higher,Passive
8995-6104,0.259414954,0.392945957,2.787650764,-1.7066919142017332,higher,Passive
8995-9101,-0.187350866,0.068121249,6.569714546,0.2620328647136825,lower,SFG
8995-9102,-0.897161784,0.347203466,16.62469912,0.7438201790461982,lower,SFG
8996-12701,-0.347613535,-0.565167166,10.15549159,0.4439262452400571,lower,SFG
8996-12702,-0.215757771,-0.128596903,4.657447696,0.3004730769430829,lower,Unclassified
8996-12703,-1.064805391,0.457002682,49.28305244,0.7925554747351027,lower,SFG
8996-12704,-0.548443011,-0.242591743,4.966727376,0.5910465058805338,lower,Unclassified
8996-12705,0.166873905,0.292395948,7.411471605,-0.8223638646154829,higher,AGN
8996-1901,-0.883328404,0.371390503,1.056887284,0.7392594419824207,lower,Passive
8996-1902,-0.026533255,0.336737168,1.250199467,-0.03851791669019233,higher,Passive
8996-3701,0.113448023,0.497606588,3.774142087,-0.5208305081702016,higher,Unclassified
8996-3702,0.066298128,0.102346539,1.040868148,-0.32101603016594393,higher,Passive
8996-3703,-0.366397158,-0.278263923,53.51350594,0.4606814051608722,lower,SFG
8996-3704,0.157209338,1.137639881,3.281442523,-0.7601860960286599,higher,Unclassified
8996-6101,-0.314984212,-0.373069165,3.917817771,0.41291430747909097,lower,Unclassified
8996-6102,-0.631177626,-0.036249511,54.6198864,0.6360475897827587,lower,SFG
8996-6103,0.049003443,0.577523681,0.541560762,-0.25894296605850875,higher,Passive
8996-6104,-1.238844124,0.059141086,4.441776991,0.8330335620242915,lower,Unclassified
8996-9101,-0.42899015,-0.58477349,12.07853222,0.511460863614579,lower,SFG
8996-9102,0.136578724,0.377086026,3.205561459,-0.6395173221039443,higher,Unclassified
8997-12701,0.065321575,0.080363928,6.837652445,-0.31736970966514977,higher,AGN
8997-12702,-0.380562343,-0.030779207,13.63814211,0.47282740821974056,lower,SFG
8997-12703,-0.259792465,-0.182126043,1.189031363,0.3541459329125849,lower,Passive
8997-12704,0.058974782,0.217519737,5.844507933,-0.29409385430944535,higher,Unclassified
8997-12705,-0.124204835,-0.02842137,26.10755205,0.16341797967699123,lower,SFG
8997-1901,-0.373749478,-0.180897541,2.610252023,0.4670365897636739,lower,Passive
8997-1902,0.273372648,0.189050889,8.479306698,-1.9123150838139753,higher,AGN
8997-3701,-0.35811959,-0.550675221,15.14365172,0.45339141427628826,lower,SFG
8997-3702,-0.694254848,0.201811066,32.53901291,0.666059729493177,lower,SFG
8997-3703,0.144442864,0.018668666,1.945106268,-0.6837110403870861,higher,Passive
8997-3704,-0.490885889,-0.122641041,24.65390348,0.5551691558975532,lower,SFG
8997-6101,-0.100101782,0.040716245,3.232876301,0.12001562306991698,lower,Unclassified
8997-6102,0.161198768,0.139775886,5.505714417,-0.7853807199836562,higher,Unclassified
8997-6103,0.026606744,0.02793382,5.679950237,-0.1857538973484072,higher,Unclassified
8997-6104,0.283151381,0.262247339,5.00890708,-2.0746749184696944,higher,Unclassified
8997-9101,-0.124044921,-0.299508094,2.106858969,0.16314162879611582,lower,Passive
8997-9102,-0.417952161,-0.394368862,13.22916508,0.5030260538889548,lower,SFG
8998-12701,-0.225609496,0.257356124,5.842463732,0.31307120085663687,lower,Unclassified
8998-12702,-0.346666841,-0.192014212,7.794558287,0.44306138393832495,lower,SFG
8998-12703,-0.742917221,0.086369239,2.510653734,0.6870802710698755,lower,Passive
8998-12704,-0.504638497,-0.453162161,8.563441992,0.5641269179520209,lower,SFG
8998-12705,-0.058499056,0.760256445,13.78818655,0.03578790997878345,higher,AGN
8998-1901,0.239681627,0.300181626,0.909737557,-1.4585077679842766,higher,Passive
8998-1902,0.384032224,0.55422807,1.080770716,-5.905681991354529,higher,Passive
8998-3701,-0.423631754,-0.456149152,27.02484894,0.5073922062756064,lower,SFG
8998-3702,0.105067666,0.352048963,5.875935555,-0.4815427578417868,higher,Unclassified
8998-3703,-0.207043608,0.176635952,2.719894946,0.2890240616820061,lower,Passive
8998-3704,-0.415930892,-0.372254477,1.790397376,0.5014587091291991,lower,Passive
8998-6101,-1.555698573,-0.031468691,2.075677603,0.8888693144525406,lower,Passive
8998-6102,-0.50207231,-0.646013113,24.14691257,0.5624746670337724,lower,SFG
8998-6103,-0.711246676,0.150034062,23.25279045,0.6735964304546326,lower,SFG
8998-6104,-0.692805514,-0.00562434,7.986981511,0.6654066843890112,lower,SFG
8998-9101,-0.525514116,-0.120970134,4.245031238,0.5772512803223776,lower,Unclassified
8998-9102,-0.491192903,-0.279229687,4.86535573,0.5553719268045822,lower,Unclassified
8999-12701,-0.473513683,-0.45437425,25.59827185,0.5434804942516133,lower,SFG
8999-12702,0.219382805,1.144009327,1.29695496,-1.2439910116702086,higher,Passive
8999-12703,-0.502496939,-0.693000972,33.9380188,0.5627486683636749,lower,SFG
8999-12704,-0.623830434,-0.214024685,6.076875925,0.632326725387127,lower,SFG
8999-12705,0.58942237,-0.042554238,0.301438034,6.2979207354535,lower,Passive
8999-1901,-0.552197413,-0.060725102,143.0047607,0.5932463864198803,lower,SFG
8999-1902,0.179461231,0.010789375,1.140186906,-0.9095476854932225,higher,Passive
8999-3701,-0.542519192,-0.184475309,10.12671971,0.5875422838207298,lower,SFG
8999-3702,0.037854411,-0.35439719,3.858154058,-0.22156132453315402,lower,Unclassified
8999-3703,0.056714347,-0.206934194,1.011800915,-0.2859767138589735,higher,Passive
8999-3704,-0.68278014,0.007400936,24.21024036,0.6608444578165615,lower,SFG
8999-6101,-0.432476766,-0.362124244,5.333163023,0.5140823221370332,lower,Unclassified
8999-6102,-0.183001954,0.262937902,3.92752558,0.2558527187194296,higher,Unclassified
8999-6103,-0.007201471,0.256116634,5.980231881,-0.08828608474679256,higher,Unclassified
8999-6104,-0.345714709,-0.039123236,14.32111835,0.44218952990585336,lower,SFG
8999-9101,-0.206955493,0.192508707,3.291266918,0.28890678736245945,lower,Unclassified
8999-9102,-0.561717755,-0.188039835,3.862304032,0.598753026645354,lower,Unclassified
9000-12701,0.117754692,0.258469724,0.392545775,-0.5417476944220931,higher,Passive
9000-12702,-0.44726024,-0.574226823,10.87672019,0.5249760805068798,lower,SFG
9000-12703,-0.113049342,0.165782902,4.651902437,0.14377636838152896,higher,Unclassified
9000-12704,0.818772412,0.223162923,0.257866461,2.9389915458106817,lower,Passive
9000-12705,-0.334798028,-0.371369981,9.038547754,0.43204585650401217,lower,SFG
9000-1901,-0.07062688,0.241959054,412.1469421,0.06168022426113917,higher,AGN
9000-1902,-0.413971519,-0.048283722,7.17631793,0.49993251831227825,lower,SFG
9000-3701,-0.69379047,0.019616897,3.413396716,0.6658506657989731,lower,Unclassified
9000-3702,0.273013095,0.259149617,1.840929836,-1.9066525414468543,higher,Passive
9000-3703,0.182660996,0.15571537,0.823003635,-0.932927940545099,higher,Passive
9000-3704,0.799343661,-0.416129451,0.344290506,3.04216863791406,lower,Passive
9000-6101,0.086989643,0.277984768,3.281803727,-0.4026462270575102,higher,Unclassified
9000-6102,-0.621991215,-0.106675262,53.88147926,0.6313874474255728,lower,SFG
9000-6103,-0.658490543,-0.157332749,5.715781569,0.6494549296103405,lower,Unclassified
9000-6104,0.330261831,0.015373056,0.698768035,-3.1753069477388114,higher,Passive
9000-9101,0.206232486,-0.166819464,0.48867964,-1.1226426402911773,higher,Passive
9000-9102,0.288619137,0.00649319,0.547070891,-2.1730890817847754,higher,Passive
9001-12701,1.758688081,-0.247787511,0.532047652,1.6633496095708826,lower,Passive
9001-12702,-0.33502091,-0.253184895,43.26191807,0.43225570737038366,lower,SFG
9001-12703,0.183477477,0.033491209,0.573836431,-0.9389774835606906,higher,Passive
